label,param_name,param_value,index,seed,acc,auc,ce
STEP_SIZE,step_size,7,0,123,50.0,64.28571428571429,2.595794083546366
STEP_SIZE,step_size,7,1,124,64.28571428571429,42.24598930481284,2.9066699888879026
STEP_SIZE,step_size,7,2,125,67.85714285714286,69.5906432748538,1.513983038718639
STEP_SIZE,step_size,7,3,126,64.28571428571429,62.22222222222222,1.88402170599563
STEP_SIZE,step_size,7,4,127,64.28571428571429,53.333333333333336,1.709434364677041
STEP_SIZE,step_size,7,5,128,67.85714285714286,71.11111111111111,1.6374245788140667
STEP_SIZE,step_size,7,6,129,50.0,57.435897435897445,3.500767634604691
STEP_SIZE,step_size,7,7,130,50.0,58.16326530612245,2.0938256048684707
STEP_SIZE,step_size,7,8,131,50.0,66.32653061224491,1.817964032616666
STEP_SIZE,step_size,7,9,132,53.57142857142857,68.2051282051282,2.162660037610164
STEP_SIZE,step_size,8,0,123,71.42857142857143,96.42857142857143,1.3901984244184047
STEP_SIZE,step_size,8,1,124,67.85714285714286,96.2566844919786,1.3333236254883332
STEP_SIZE,step_size,8,2,125,82.14285714285714,89.47368421052633,0.7383765367134986
STEP_SIZE,step_size,8,3,126,85.71428571428571,93.88888888888889,0.659927215812047
STEP_SIZE,step_size,8,4,127,82.14285714285714,92.22222222222223,0.7436540058548806
STEP_SIZE,step_size,8,5,128,75.0,92.22222222222223,0.9412024673720225
STEP_SIZE,step_size,8,6,129,71.42857142857143,86.15384615384615,1.4655072672891916
STEP_SIZE,step_size,8,7,130,60.71428571428571,95.91836734693878,0.9886068445755102
STEP_SIZE,step_size,8,8,131,50.0,84.18367346938776,1.3338951431048502
STEP_SIZE,step_size,8,9,132,57.14285714285714,89.23076923076924,1.7087055277547083
STEP_SIZE,step_size,9,0,123,57.14285714285714,61.73469387755102,2.631851735453438
STEP_SIZE,step_size,9,1,124,60.71428571428571,59.89304812834225,2.555561257521146
STEP_SIZE,step_size,9,2,125,67.85714285714286,60.81871345029239,1.6286202294203835
STEP_SIZE,step_size,9,3,126,64.28571428571429,48.33333333333333,2.6532348655946083
STEP_SIZE,step_size,9,4,127,60.71428571428571,51.66666666666666,1.8182352290405106
STEP_SIZE,step_size,9,5,128,67.85714285714286,53.888888888888886,1.733420352516467
STEP_SIZE,step_size,9,6,129,46.42857142857143,70.76923076923077,3.200780850064283
STEP_SIZE,step_size,9,7,130,50.0,53.57142857142857,2.3130217223411558
